Travel_Time_Code,County_Code,Mpo_Code
120+05209,36119,36198201
120-05210,36081,36198201
120-05211,36081,36198201
120+05211,36081,36198201
120-05212,36081,36198201
120+05212,36081,36198201
120-05213,36081,36198201
120+05213,36081,36198201
120+05214,36081,36198201
120-05215,36059,36198201
120-05216,36059,36198201
120-05217,36059,36198201
120+05217,36059,36198201
120-05218,36059,36198201
120+05218,36059,36198201
120-05219,36059,36198201
120+05219,36059,36198201
120-05220,36059,36198201
120+05220,36059,36198201
120-05221,36059,36198201
120+05221,36059,36198201
120-05222,36059,36198201
120-05223,36059,36198201
120+05223,36059,36198201
120-05224,36059,36198201
120+05224,36059,36198201
120-05225,36059,36198201
120+05225,36059,36198201
120-05226,36059,36198201
120+05226,36059,36198201
120-05227,36059,36198201
120+05227,36059,36198201
120-05228,36059,36198201
120-05229,36059,36198201
120+05229,36059,36198201
120-05230,36059,36198201
120+05230,36059,36198201
120-05231,36059,36198201
120+05231,36059,36198201
120-05232,36059,36198201
120+05232,36059,36198201
120-05233,36059,36198201
120+05233,36059,36198201
120-05234,36059,36198201
120+05234,36059,36198201
120-05235,36059,36198201
120+05235,36059,36198201
120-05236,36059,36198201
120+05236,36059,36198201
120-05237,36059,36198201
120+05237,36059,36198201
120-05238,36059,36198201
120+05238,36059,36198201
120-05239,36059,36198201
120+05239,36059,36198201
120-05240,36059,36198201
120+05240,36059,36198201
120-05241,36103,36198201
120+05241,36059,36198201
120-05242,36103,36198201
120+05242,36103,36198201
120-05243,36103,36198201
120+05243,36103,36198201
120-05244,36103,36198201
120+05244,36103,36198201
120-05245,36103,36198201
120+05245,36103,36198201
120-05246,36103,36198201
120+05246,36103,36198201
120-05247,36103,36198201
120+05247,36103,36198201
120-05248,36103,36198201
120+05248,36103,36198201
120-05249,36103,36198201
120+05249,36103,36198201
120-05250,36103,36198201
120+05250,36103,36198201
120-05251,36103,36198201
120+05251,36103,36198201
120-05252,36103,36198201
120+05252,36103,36198201
120-05253,36103,36198201
120+05253,36103,36198201
120-05254,36103,36198201
120+05254,36103,36198201
120-05255,36103,36198201
120+05255,36103,36198201
120-05256,36103,36198201
120+05256,36103,36198201
120+05257,36103,36198201
120-05258,36005,36198201
120-05259,36005,36198201
120+05259,36005,36198201
120+05260,36005,36198201
120-05264,36059,36198201
120-05265,36059,36198201
120+05265,36059,36198201
120-05266,36059,36198201
120+05266,36059,36198201
120-05267,36059,36198201
120+05267,36059,36198201
120-05268,36059,36198201
120+05268,36059,36198201
120-05269,36059,36198201
120+05269,36059,36198201
120-05270,36059,36198201
120+05270,36059,36198201
120-05271,36059,36198201
120+05271,36059,36198201
120-05272,36059,36198201
120+05272,36059,36198201
120-05273,36059,36198201
120+05273,36059,36198201
120-05274,36059,36198201
120+05274,36059,36198201
120-05275,36059,36198201
120+05275,36059,36198201
120-05276,36059,36198201
120+05276,36059,36198201
120+05277,36059,36198201
120-05278,36061,36198201
120+05279,36061,36198201
120-05280,36059,36198201
120-05281,36059,36198201
120+05281,36059,36198201
120-05282,36059,36198201
120+05282,36059,36198201
120-05283,36059,36198201
120+05283,36059,36198201
120-05284,36059,36198201
120+05284,36059,36198201
120-05285,36059,36198201
120+05285,36059,36198201
120-05286,36059,36198201
120+05286,36059,36198201
120-05287,36059,36198201
120+05287,36059,36198201
120+05288,36059,36198201
120-05289,36061,36198201
120-05290,36061,36198201
120+05290,36061,36198201
120-05291,36061,36198201
120+05291,36061,36198201
120-05292,36061,36198201
120+05292,36061,36198201
120-05293,36061,36198201
120+05293,36061,36198201
120-05294,36061,36198201
120+05294,36061,36198201
120-05295,36061,36198201
120+05295,36061,36198201
120-05296,36061,36198201
120+05296,36061,36198201
120-05297,36061,36198201
120+05297,36061,36198201
120-05298,36061,36198201
120+05298,36061,36198201
120-05299,36061,36198201
120+05299,36061,36198201
120-05300,36061,36198201
120+05300,36061,36198201
120-05301,36061,36198201
120+05301,36061,36198201
120-05302,36061,36198201
120+05302,36061,36198201
120-05303,36061,36198201
120+05303,36061,36198201
120-05304,36061,36198201
120+05304,36061,36198201
120-05305,36061,36198201
120+05305,36061,36198201
120-05306,36061,36198201
120+05306,36061,36198201
120-05307,36061,36198201
120+05307,36061,36198201
120-05308,36061,36198201
120+05308,36061,36198201
120+05309,36061,36198201
120-05310,36059,36198201
120-05311,36059,36198201
120+05311,36059,36198201
120-05312,36059,36198201
120+05312,36059,36198201
120-05313,36059,36198201
120+05313,36059,36198201
120-05314,36059,36198201
120+05314,36059,36198201
120-05315,36059,36198201
120+05315,36059,36198201
120-05316,36059,36198201
120+05316,36059,36198201
120-05317,36059,36198201
120+05317,36059,36198201
120-05318,36059,36198201
120+05318,36059,36198201
120-05319,36059,36198201
120+05319,36059,36198201
120-05320,36059,36198201
120+05320,36059,36198201
120-05321,36059,36198201
120+05321,36059,36198201
120+05322,36059,36198201
120-05323,36085,36198201
120-05324,36085,36198201
120+05324,36085,36198201
120-05325,36085,36198201
120+05325,36085,36198201
120-05326,36085,36198201
120+05326,36085,36198201
120-05327,36085,36198201
120+05327,36085,36198201
120-05328,36085,36198201
120+05328,36085,36198201
120-05329,36085,36198201
120+05329,36085,36198201
120+05330,36085,36198201
120-05331,36085,36198201
120-05332,36085,36198201
120+05332,36085,36198201
120-05333,36085,36198201
120+05333,36085,36198201
120-05334,36085,36198201
120+05334,36085,36198201
120-05335,36085,36198201
120+05335,36085,36198201
120-05336,36061,36198201
120-05337,36061,36198201
120-05338,36061,36198201
120+05338,36061,36198201
120-05339,36061,36198201
120+05339,36061,36198201
120-05340,36061,36198201
120+05340,36061,36198201
120-05341,36061,36198201
120+05341,36061,36198201
120-05342,36061,36198201
120+05342,36061,36198201
120-05343,36047,36198201
120-05344,36047,36198201
120+05344,36047,36198201
120-05345,36047,36198201
120+05345,36047,36198201
120-05346,36047,36198201
120+05346,36047,36198201
120-05347,36047,36198201
120+05347,36047,36198201
120-05348,36047,36198201
120+05348,36047,36198201
120-05349,36047,36198201
120+05349,36047,36198201
120-05350,36047,36198201
120+05350,36047,36198201
120-05351,36047,
120+05351,36047,36198201
120-05352,36047,36198201
120+05352,36047,
120-05353,36047,36198201
120+05353,36047,36198201
120-05354,36081,36198201
120+05354,36047,36198201
120-05355,36081,36198201
120+05355,36081,36198201
120-05356,36081,36198201
120+05356,36081,36198201
120-05357,36081,36198201
120+05357,36081,36198201
120-05358,36081,36198201
120+05358,36081,36198201
120-05359,36081,36198201
120+05359,36081,36198201
120-05360,36081,36198201
120+05360,36081,36198201
120-05361,36081,36198201
120+05361,36081,36198201
120-05362,36081,36198201
120+05362,36081,36198201
120-05363,36081,36198201
120+05363,36081,36198201
120-05364,36081,36198201
120+05364,36081,36198201
120-05365,36081,36198201
120+05365,36081,36198201
120-05366,36081,36198201
120+05366,36081,36198201
120+05367,36081,36198201
120-05368,36047,36198201
120-05369,36047,36198201
120+05369,36047,36198201
120-05370,36047,36198201
120+05370,36047,36198201
120-05371,36047,36198201
120+05371,36047,36198201
120-05372,36061,36198201
120+05372,36047,36198201
120+05373,36061,36198201
120-05374,36081,36198201
120-05375,36081,36198201
120+05375,36081,36198201
120-05376,36081,36198201
120+05376,36081,36198201
120-05377,36081,36198201
120+05377,36081,36198201
120-05378,36059,36198201
120+05378,36081,36198201
120-05379,36081,36198201
120+05379,36059,36198201
120-05380,36081,36198201
120+05380,36081,36198201
120-05381,36081,36198201
120+05381,36081,36198201
120-05382,36081,36198201
120+05382,36081,36198201
120-05383,36081,36198201
120+05383,36081,36198201
120-05384,36081,36198201
120+05384,36081,36198201
120-05385,36081,36198201
120+05385,36081,36198201
120-05386,36081,36198201
120+05386,36081,36198201
120-05387,36081,36198201
120+05387,36081,36198201
120-05388,36081,36198201
120+05388,36081,36198201
120-05389,36081,36198201
120+05389,36081,36198201
120-05390,36081,36198201
120+05390,36081,36198201
120+05391,36081,36198201
120-05393,36061,36198201
120-05394,36061,36198201
120+05394,36061,36198201
120-05395,36061,36198201
120-05396,36061,36198201
120-05405,36081,36198201
120-05406,36081,36198201
120+05406,36081,36198201
120-05407,36081,36198201
120+05407,36081,36198201
120+05408,36081,36198201
120-05409,36005,36198201
120-05410,36005,36198201
120+05410,36005,36198201
120+05411,36005,36198201
120+05425,36061,36198201
120-05428,36071,36198202
120-05429,36071,36198202
120+05429,36071,36198202
120+05430,36071,36198202
120-05431,36061,36198201
120+05432,36061,36198201
120+05436,36061,36198201
120-05438,36071,36198202
120+05438,36071,36198202
120-05439,36071,36198202
120+05439,36071,36198202
120-05440,36071,36198202
120+05440,36071,36198202
120-05441,36071,36198202
120+05441,36071,36198202
120-05442,36071,36198202
120+05442,36071,36198202
120-05443,36071,36198202
120+05443,36071,36198202
120-05444,36071,36198202
120+05444,36071,36198202
120-05445,36071,36198202
120+05445,36071,36198202
120+05446,36071,36198202
120-05834,36039,
120+05834,36039,
120-05835,36001,36197300
120+05835,36001,
120-05836,36001,36197300
120+05836,36001,36197300
120-05837,36001,36197300
120+05837,36001,36197300
120+05838,36001,36197300
120-05839,36083,36197300
120+05839,36083,36197300
120-05840,36083,36197300
120+05840,36083,36197300
120-05841,36083,36197300
120+05841,36083,36197300
120-05842,36083,36197300
120+05842,36083,36197300
120-05843,36083,36197300
120+05843,36083,36197300
120-05844,36083,36197300
120+05844,36083,36197300
120-05845,36001,36197300
120+05845,36083,36197300
120-05846,36001,36197300
120+05846,36001,36197300
120-05847,36001,36197300
120+05847,36001,36197300
120-05848,36001,36197300
120+05848,36001,36197300
120-05849,36001,36197300
120+05849,36001,36197300
120-05850,36001,36197300
120+05850,36001,36197300
120-05851,36001,36197300
120+05851,36001,36197300
120-05852,36001,36197300
120+05852,36001,36197300
120-05853,36001,36197300
120+05853,36001,36197300
120-05854,36001,36197300
120+05854,36001,36197300
120-05855,36093,36197300
120+05855,36001,36197300
120-05856,36093,36197300
120+05856,36093,36197300
120-05857,36093,36197300
120+05857,36093,36197300
120-05858,36057,
120+05858,36093,36197300
120-05859,36001,36197300
120-05860,36001,36197300
120+05860,36001,36197300
120-05861,36001,36197300
120+05861,36001,36197300
120-05862,36001,36197300
120+05862,36001,36197300
120-05863,36001,36197300
120+05863,36001,36197300
120-05864,36001,36197300
120+05864,36001,36197300
120-05865,36091,36197300
120+05865,36001,36197300
120-05866,36091,36197300
120+05866,36091,36197300
120-05867,36091,36197300
120+05867,36091,36197300
120-05868,36091,36197300
120+05868,36091,36197300
120-05869,36091,36197300
120+05869,36091,36197300
120-05870,36091,36197300
120+05870,36091,36197300
120-05871,36091,36197300
120+05871,36091,36197300
120-05872,36091,36197300
120+05872,36091,36197300
120-05873,36091,36197300
120+05873,36091,36197300
120-05874,36091,36197300
120+05874,36091,36197300
120-05875,36091,36197300
120+05875,36091,36197300
120-05876,36001,36197300
120+05876,36001,36197300
120-05877,36093,36197300
120+05877,36001,36197300
120-05878,36093,36197300
120+05878,36093,36197300
120-05879,36093,36197300
120+05879,36093,36197300
120-05880,36093,36197300
120+05880,36093,36197300
120-05881,36093,36197300
120+05881,36093,36197300
120-05882,36093,36197300
120+05882,36093,36197300
120-05883,36093,36197300
120+05883,36093,36197300
120-05884,36093,36197300
120+05884,36093,36197300
120-05885,36093,36197300
120+05885,36093,36197300
120-05886,36093,36197300
120+05886,36093,36197300
120+05887,36093,36197300
120-05888,36083,36197300
120+05888,36083,36197300
120-05889,36001,36197300
120+05889,36083,36197300
120-05890,36001,36197300
120+05890,36001,36197300
120-05891,36001,36197300
120+05891,36001,36197300
120-05892,36001,36197300
120+05892,36001,36197300
120-05893,36001,36197300
120+05893,36001,36197300
120-05894,36001,36197300
120+05894,36001,36197300
120-05895,36001,36197300
120+05895,36001,36197300
120+05896,36001,36197300
120-05913,36077,
120+05913,36077,
120-05914,36077,
120+05914,36077,
120-05915,36077,
120+05915,36077,
120-05916,36077,
120+05916,36077,
120-05917,36077,
120+05917,36077,
120-05918,36077,
120+05918,36077,
120-05934,36001,36197300
120-05935,36001,36197300
120+05935,36001,36197300
120-05936,36001,36197300
120+05936,36001,36197300
120-05937,36001,36197300
120+05937,36001,36197300
120-05938,36001,36197300
120+05938,36001,36197300
120-05939,36001,36197300
120+05939,36001,36197300
120-05940,36001,36197300
120+05940,36001,36197300
120-05941,36001,36197300
120+05941,36001,36197300
120+05942,36001,36197300
120-05943,36061,36198201
120+05943,36081,36198201
120-06131,36087,36198201
120-06132,36087,36198201
120+06132,36087,36198201
120-06139,36071,36198202
120-06140,36071,36198202
120+06140,36071,36198202
120+06141,36071,36198202
120-06188,36025,
120+06188,36025,
120-06189,36077,
120+06189,36025,
120-06190,36077,
120+06190,36077,
120-06191,36077,
120+06191,36077,
120-06192,36095,
120+06192,36077,
120-06193,36095,
120+06193,36095,
120-06204,36111,36200300
120+06204,36071,
120-06205,36111,36200300
120+06205,36111,36200300
120-06206,36111,36200300
120+06206,36111,36200300
120-06207,36039,
120+06207,36111,36200300
120-06208,36039,
120+06208,36039,
120-06209,36039,
120+06209,36039,
120-06210,36001,
120+06210,36039,
120-06211,36091,
120+06211,36091,36197300
120-06212,36091,36198204
120+06212,36091,
120+06213,36091,36198204
120-06214,36025,
120-06215,36025,
120+06215,36025,
120-06216,36025,
120+06216,36025,
120-06217,36095,
120+06217,36095,
120-06218,36095,
120+06218,36095,
120-06219,36095,
120+06219,36095,
120-06220,36093,36197300
120+06220,36095,
120-06221,36113,36198204
120-06222,36113,36198204
120+06222,36113,36198204
120-06223,36113,36198204
120+06223,36113,36198204
120-06224,36113,36198204
120+06224,36113,36198204
120-06225,36113,36198204
120+06225,36113,36198204
120-06226,36113,36198204
120+06226,36113,36198204
120-06227,36113,36198204
120+06227,36113,36198204
120-06228,36113,36198204
120+06228,36113,36198204
120-06229,36113,36198204
120+06229,36113,36198204
120-06230,36113,36198204
120+06230,36113,36198204
120-06231,36113,
120+06231,36113,36198204
120-06232,36031,
120+06232,36113,
120-06233,36031,
120+06233,36031,
120-06234,36031,
120+06234,36031,
120-06235,36031,
120+06235,36031,
120-06236,36031,
120+06236,36031,
120-06237,36031,
120+06237,36031,
120-06238,36031,
120+06238,36031,
120-06239,36019,
120+06239,36031,
120-06240,36019,
120+06240,36019,
120-06241,36019,
120+06241,36019,
120-06242,36019,
120+06242,36019,
120-06243,36019,
120+06243,36019,
120-06244,36019,
120+06244,36019,
120-06245,36019,
120+06245,36019,
120-06246,36019,
120+06246,36019,
120-06247,36019,
120+06247,36019,
120-06248,36019,
120+06248,36019,
120+06249,36019,
120-06250,36057,
120+06250,36093,36197300
120-06251,36057,
120+06251,36057,
120-06252,36057,
120+06252,36057,
120-06253,36057,
120+06253,36057,
120-06254,36043,36197200
120+06254,36057,
120-06255,36043,36197200
120+06255,36043,36197200
120+06256,36043,36197200
120-06257,36021,
120-06258,36021,
120+06258,36021,
120-06259,36021,
120+06259,36021,
120-06260,36021,
120+06260,36021,
120-06261,36021,
120+06261,36021,
120-06262,36093,36197300
120+06262,36095,
120-06263,36093,36197300
120+06263,36093,36197300
120-06264,36093,36197300
120+06264,36093,36197300
120-06265,36093,36197300
120+06265,36093,36197300
120+06266,36093,36197300
120-06267,36105,
120+06267,36071,36198202
120-06268,36105,
120+06268,36105,
120-06269,36105,
120+06269,36105,
120-06270,36105,
120+06270,36105,
120-06271,36105,
120+06271,36105,
120-06272,36105,
120+06272,36105,
120-06273,36105,
120+06273,36105,
120-06274,36105,
120+06274,36105,
120-06275,36105,
120+06275,36105,
